ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5932400,6212,7212680
1213,6212,5932400,6212,7213000
1213,6212,5932400,6212,7213470
1213,6212,5932400,6212,7214470
1213,6212,5932400,6212,7215470
1213,6212,5932400,6212,7216280
1213,6212,5932400,6212,7217090
1213,6212,5932400,6212,7217560
1213,6212,5932400,6212,7218560
1213,6212,5932400,6212,7219560
1213,6212,5932400,6212,7220370
1213,6212,5932400,6212,7220830
1213,6212,5932400,6212,7221830
1213,6212,5932400,6212,7222830
1213,6212,5932400,6212,7223830
1213,6212,5932400,6212,7224830
1213,6212,5932400,6212,7225480
1213,6212,5932400,6212,7226480
1213,6212,5932400,6212,7227290
1213,6212,5932400,6212,7228290
1213,6212,5932400,6212,7229290
1213,6212,5932400,6212,7230290
1213,6212,5932400,6212,7231290
1213,6212,5932400,6212,7231760
1213,6212,5932400,6212,7232760
1213,6212,5932400,6212,7232760
1213,6212,5932400,6212,7233760
1213,6212,5932400,6212,7234760
1213,6212,5932400,6212,7234760
1213,6212,5932400,6212,7234990
1213,6212,5932400,6212,7235990
1213,6212,5932400,6212,7236460
1213,6212,5932400,6212,7237010
1213,6212,5932400,6212,7239010
1213,6212,5932400,6212,7239330
1213,6212,5932400,6212,7240330
1213,6212,5932400,6212,7241140
1213,6212,5932400,6212,7242140
1213,6212,5932400,6212,7242580
1213,6212,5932400,6212,7243580
1213,6212,5932400,6212,7243580
1213,6212,5932400,6212,7244580
1213,6212,5932400,6212,7245050
1213,6212,5932400,6212,7246050
1213,6212,5932400,6212,7247050
1213,6212,5932400,6212,7247860
1213,6212,5932400,6212,7247860
1213,6212,5932400,6212,7248180
1213,6212,5932400,6212,7249180
1213,6212,5932400,6212,7250180
1213,6212,5932400,6212,7251180
1213,6212,5932400,6212,7252180
1213,6212,5932400,6212,7253180
1213,6212,5932400,6212,7254180
1213,6212,5932400,6212,7254180
1213,6212,5932400,6212,7255180
1213,6212,5932400,6212,7255410
1213,6212,5932400,6212,7256410
1213,6212,5932400,6212,7257410
1213,6212,5932400,6212,7258410
1213,6212,5932400,6212,7259220
1213,6212,5932400,6212,7260220
1213,6212,5932400,6212,7260690
1213,6212,5932400,6212,7261690
1213,6212,5932400,6212,7262150
1213,6212,5932400,6212,7262610
1213,6212,5932400,6212,7263610
1213,6212,5932400,6212,7264420
1213,6212,5932400,6212,7265230
1213,6212,5932400,6212,7266230
1213,6212,5932400,6212,7267230
1213,6212,5932400,6212,7267780
1213,6212,5932400,6212,7268780
1213,6212,5932400,6212,7269780
1213,6212,5932400,6212,7270780
1213,6212,5932400,6212,7271780
1213,6212,5932400,6212,7272780
1213,6212,5932400,6212,7273780
1213,6212,5932400,6212,7274590
1213,6212,5932400,6212,7275180
1213,6212,5932400,6212,7275830
1213,6212,5932400,6212,7276640
1213,6212,5932400,6212,7277450
1213,6212,5932400,6212,7278260
1213,6212,5932560,6212,7278420
1213,6212,5932560,6212,7278890
1213,6212,5932560,6212,7279890
1213,6212,5932560,6212,7279890
1213,6212,5932560,6212,7280890
1213,6212,5932560,6212,7281890
1213,6212,5932560,6212,7282890
1213,6212,5932560,6212,7283890
1213,6212,5932560,6212,7284890
1213,6212,5932560,6212,7285890
1213,6212,5932560,6212,7286360
1213,6212,5932560,6212,7286830
1213,6212,5932560,6212,7287640
1213,6212,5932560,6212,7288640
1213,6212,5932560,6212,7289290
1213,6212,5932560,6212,7289290
1213,6212,5932560,6212,7290290
1213,6212,5932560,6212,7291290
1213,6212,5932560,6212,7291660
1213,6212,5932560,6212,7292470
1213,6212,5932560,6212,7293470
1213,6212,5932560,6212,7294470
1213,6212,5932560,6212,7295280
1213,6212,5932560,6212,7296280
1213,6212,5932560,6212,7297280
1213,6212,5932560,6212,7297280
1213,6212,5932560,6212,7297280
1213,6212,5932560,6212,7298280
1213,6212,5932560,6212,7299280
1213,6212,5932560,6212,7299750
1213,6212,5932560,6212,7300220
1213,6212,5932560,6212,7301220
1213,6212,5932560,6212,7302220
1213,6212,5932560,6212,7302690
1213,6212,5932560,6212,7303690
1213,6212,5932560,6212,7304280
1213,6212,5932560,6212,7305090
1213,6212,5932560,6212,7305090
1213,6212,5932560,6212,7306090
1213,6212,5932560,6212,7307090
1213,6212,5932560,6212,7307550
1213,6212,5932560,6212,7307870
1213,6212,5932560,6212,7308870
1213,6212,5932560,6212,7309870
1213,6212,5932560,6212,7310460
1213,6212,5932560,6212,7310930
1213,6212,5932560,6212,7311400
1213,6212,5932560,6212,7312400
1213,6212,5932560,6212,7312990
1213,6212,5932560,6212,7313450
1213,6212,5932560,6212,7313450
1213,6212,5932560,6212,7314450
1213,6212,5932560,6212,7315450
1213,6212,5932560,6212,7316100
1213,6212,5932560,6212,7316750
1213,6212,5932560,6212,7317220
1213,6212,5932560,6212,7318220
1213,6212,5932560,6212,7319220
1213,6212,5932560,6212,7319690
1213,6212,5932560,6212,7320690
1213,6212,5932560,6212,7321690
1213,6212,5932560,6212,7322010
1213,6212,5932560,6212,7323010
1213,6212,5932560,6212,7324010
1213,6212,5932560,6212,7325010
1213,6212,5932560,6212,7325010
1213,6212,5932560,6212,7325820
1213,6212,5932560,6212,7326630
1213,6212,5932560,6212,7327630
1213,6212,5932560,6212,7327630
1213,6212,5932560,6212,7328630
1213,6212,5932560,6212,7329630
1213,6212,5932560,6212,7330180
1213,6212,5932560,6212,7330990
1213,6212,5932560,6212,7331990
1213,6212,5932560,6212,7332800
1213,6212,5932560,6212,7333610
1213,6212,5932560,6212,7333840
1213,6212,5932670,6212,7333950
1213,6212,5932670,6212,7334950
1213,6212,5932670,6212,7335950
1213,6212,5932670,6212,7336420
1213,6212,5932670,6212,7337230
1213,6212,5932670,6212,7338040
1213,6212,5932670,6212,7339040
1213,6212,5932670,6212,7340040
1213,6212,5932670,6212,7341040
1213,6212,5932670,6212,7341850
1213,6212,5932670,6212,7342850
1213,6212,5932670,6212,7343500
1213,6212,5932670,6212,7345500
1213,6212,5932670,6212,7346500
1213,6212,5932670,6212,7347500
1213,6212,5932670,6212,7347960
1213,6212,5932670,6212,7347960
1213,6212,5932670,6212,7348330
1213,6212,5932670,6212,7349330
1213,6212,5932670,6212,7350330
1213,6212,5932670,6212,7351140
1213,6212,5932670,6212,7351370
1213,6212,5932670,6212,7352370
1213,6212,5932670,6212,7353370
1213,6212,5932670,6212,7354370
1213,6212,5932670,6212,7354370
1213,6212,5932670,6212,7355180
1213,6212,5932670,6212,7355990
1213,6212,5932670,6212,7356990
1213,6212,5932670,6212,7357990
1213,6212,5932670,6212,7358310
1213,6212,5932670,6212,7358780
1213,6212,5932670,6212,7359010
1213,6212,5932670,6212,7359480
1213,6212,5932670,6212,7359950
1213,6212,5932670,6212,7360600
1213,6212,5932670,6212,7360920
1213,6212,5932830,6212,7361080
1213,6212,5932830,6212,7361080
1213,6212,5932830,6212,7361310
1213,6212,5932830,6212,7362310
1213,6212,5932830,6212,7362540
1213,6212,5932830,6212,7363540
1213,6212,5932830,6212,7364540
1213,6212,5932830,6212,7364540
1213,6212,5932830,6212,7365350
1213,6212,5932830,6212,7366350
1213,6212,5933150,6212,7366670
1213,6212,5933150,6212,7367670
1213,6212,5933150,6212,7368670
1213,6212,5933150,6212,7368670
1213,6212,5933150,6212,7368990
1213,6212,5933150,6212,7369800
1213,6212,5933150,6212,7370800
1213,6212,5933150,6212,7370800
1213,6212,5933150,6212,7371800
1213,6212,5933150,6212,7372800
1213,6212,5933150,6212,7373120
1213,6212,5933150,6212,7374120
1213,6212,5933150,6212,7375120
1213,6212,5933150,6212,7375590
1213,6212,5933150,6212,7376590
1213,6212,5933150,6212,7377050
1213,6212,5933150,6212,7377280
1213,6212,5933150,6212,7378280
1213,6212,5933150,6212,7378280
1213,6212,5933150,6212,7379280
1213,6212,5933150,6212,7379500
1213,6212,5933150,6212,7380500
1213,6212,5933150,6212,7380500
1213,6212,5933150,6212,7380970
1213,6212,5933150,6212,7381780
1213,6212,5933150,6212,7381780
1213,6212,5933150,6212,7382780
1213,6212,5933150,6212,7383780
1213,6212,5933150,6212,7384780
1213,6212,5933150,6212,7385590
1213,6212,5933150,6212,7386590
1213,6212,5933150,6212,7386910
1213,6212,5933150,6212,7387720
1213,6212,5933150,6212,7388720
1213,6212,5933150,6212,7389720
1213,6212,5933150,6212,7389720
1213,6212,5933150,6212,7390720
1213,6212,5933150,6212,7391190
1213,6212,5933150,6212,7392190
1213,6212,5933150,6212,7392190
1213,6212,5933150,6212,7393190
1213,6212,5933150,6212,7394190
1213,6212,5933150,6212,7395190
1213,6212,5933150,6212,7396190
1213,6212,5933150,6212,7397190
1213,6212,5933150,6212,7398190
1213,6212,5933150,6212,7399190
1213,6212,5933150,6212,7400190
1213,6212,5933150,6212,7401190
1213,6212,5933150,6212,7402190
1213,6212,5933150,6212,7403190
1213,6212,5933150,6212,7404190
1213,6212,5933150,6212,7405000
1213,6212,5933150,6212,7406000
1213,6212,5933150,6212,7407000
1213,6212,5933150,6212,7408000
1213,6212,5933150,6212,7408470
1213,6212,5933150,6212,7409280
1213,6212,5933150,6212,7409930
1213,6212,5933150,6212,7410930
1213,6212,5933150,6212,7411740
1213,6212,5933150,6212,7412740
1213,6212,5933150,6212,7413740
1213,6212,5933150,6212,7414210
1213,6212,5933150,6212,7415020
1213,6212,5933150,6212,7415340
1213,6212,5933150,6212,7416340
1213,6212,5933150,6212,7416800
1213,6212,5933150,6212,7417020
1213,6212,5933150,6212,7417670
1213,6212,5933150,6212,7418140
1213,6212,5933150,6212,7418140
1213,6212,5933150,6212,7419140
1213,6212,5933150,6212,7419950
1213,6212,5933150,6212,7420270
1213,6212,5933150,6212,7421270
1213,6212,5933150,6212,7421920
1213,6212,5933150,6212,7422730
1213,6212,5933150,6212,7423730
1213,6212,5933150,6212,7424730
1213,6212,5933150,6212,7425380
1213,6212,5933150,6212,7426380
1213,6212,5933150,6212,7427380
1213,6212,5933150,6212,7428380
1213,6212,5933150,6212,7428850
1213,6212,5933150,6212,7429850
1213,6212,5933150,6212,7430660
1213,6212,5933150,6212,7431470
1213,6212,5933150,6212,7432470
1213,6212,5933150,6212,7433470
1213,6212,5933150,6212,7434280
1213,6212,5933150,6212,7435280
1213,6212,5933150,6212,7436280
1213,6212,5933150,6212,7437280
1213,6212,5933150,6212,7438280
1213,6212,5933150,6212,7439280
1213,6212,5933150,6212,7439500
1213,6212,5933150,6212,7440500
1213,6212,5933150,6212,7441150
1213,6212,5933150,6212,7442150
1213,6212,5933150,6212,7442620
1213,6212,5933150,6212,7443090
1213,6212,5933470,6212,7443410
1213,6212,5933470,6212,7444410
1213,6212,5933470,6212,7445410
1213,6212,5933470,6212,7446410
1213,6212,5933470,6212,7447410
1213,6212,5933470,6212,7448410
1213,6212,5933470,6212,7449410
1213,6212,5933470,6212,7450410
1213,6212,5933470,6212,7451220
1213,6212,5933470,6212,7452030
1213,6212,5933470,6212,7452030
1213,6212,5933470,6212,7452500
1213,6212,5933470,6212,7453310
1213,6212,5933470,6212,7453780
1213,6212,5933470,6212,7454780
1213,6212,5933470,6212,7455590
1213,6212,5933470,6212,7456400
1213,6212,5933470,6212,7460400
1213,6212,5933470,6212,7461400
1213,6212,5933470,6212,7461870
1213,6212,5933470,6212,7462190
1213,6212,5933470,6212,7462660
1213,6212,5933470,6212,7463660
1213,6212,5933470,6212,7463660
1213,6212,5933470,6212,7464660
1213,6212,5933470,6212,7465660
1213,6212,5933470,6212,7466660
1213,6212,5933470,6212,7467130
1213,6212,5933470,6212,7468130
1213,6212,5933470,6212,7469130
1213,6212,5933470,6212,7469940
1213,6212,5933470,6212,7470590
1213,6212,5933470,6212,7471590
1213,6212,5933470,6212,7472060
1213,6212,5933470,6212,7473060
1213,6212,5933470,6212,7473060
1213,6212,5933470,6212,7473870
1213,6212,5933470,6212,7474680
1213,6212,5933470,6212,7474680
1213,6212,5933470,6212,7475150
1213,6212,5933470,6212,7476150
1213,6212,5933470,6212,7476620
1213,6212,5933470,6212,7477430
1213,6212,5933470,6212,7477900
1213,6212,5933470,6212,7478220
1213,6212,5933470,6212,7479220
1213,6212,5933470,6212,7480030
1213,6212,5933470,6212,7480030
1213,6212,5933470,6212,7481030
1213,6212,5933630,6212,7481190
1213,6212,5933630,6212,7481660
1213,6212,5933630,6212,7482130
1213,6212,5933630,6212,7483130
1213,6212,5933630,6212,7483600
1213,6212,5933630,6212,7484600
1213,6212,5933630,6212,7484830
1213,6212,5933630,6212,7484830
1213,6212,5933630,6212,7485830
1213,6212,5933630,6212,7486830
1213,6212,5933630,6212,7487830
1213,6212,5933630,6212,7488640
1213,6212,5933630,6212,7489640
1213,6212,5933630,6212,7490450
1213,6212,5933630,6212,7491450
1213,6212,5933630,6212,7491920
1213,6212,5933630,6212,7492730
1213,6212,5933630,6212,7493730
1213,6212,5933630,6212,7494200
1213,6212,5933630,6212,7495200
1213,6212,5933630,6212,7496200
1213,6212,5933630,6212,7497200
1213,6212,5933630,6212,7498200
1213,6212,5933630,6212,7499200
1213,6212,5933630,6212,7499200
1213,6212,5933630,6212,7500200
1213,6212,5933630,6212,7501200
1213,6212,5933630,6212,7502010
1213,6212,5933630,6212,7502230
1213,6212,5933630,6212,7502700
1213,6212,5933630,6212,7503700
1213,6212,5933630,6212,7504700
1213,6212,5933630,6212,7505700
1213,6212,5933630,6212,7506700
1213,6212,5933630,6212,7507510
1213,6212,5933630,6212,7507510
1213,6212,5933630,6212,7508510
1213,6212,5933630,6212,7509510
1213,6212,5933630,6212,7510510
1213,6212,5933630,6212,7511510
1213,6212,5933630,6212,7512510
1213,6212,5933630,6212,7512510
1213,6212,5933630,6212,7513320
1213,6212,5933630,6212,7513640
1213,6212,5933630,6212,7513640
1213,6212,5933630,6212,7513640
1213,6212,5933630,6212,7514640
1213,6212,5933630,6212,7515640
1213,6212,5933790,6212,7515800
1213,6212,5933790,6212,7516800
1213,6212,5933790,6212,7517350
1213,6212,5933790,6212,7518350
1213,6212,5933790,6212,7518580
1213,6212,5933790,6212,7519580
1213,6212,5933790,6212,7520580
1213,6212,5933790,6212,7521580
1213,6212,5933790,6212,7522580
1213,6212,5933790,6212,7522580
1213,6212,5933790,6212,7523580
1213,6212,5933790,6212,7524580
1213,6212,5933790,6212,7525580
1213,6212,5933790,6212,7526050
1213,6212,5933790,6212,7526370
1213,6212,5933790,6212,7527370
1213,6212,5933790,6212,7528370
1213,6212,5933790,6212,7528840
1213,6212,5933790,6212,7529840
1213,6212,5933790,6212,7530840
1213,6212,5933790,6212,7531650
1213,6212,5933900,6212,7531760
1213,6212,5933900,6212,7532760
1213,6212,5933900,6212,7533760
1213,6212,5933900,6212,7534760
1213,6212,5933900,6212,7535230
1213,6212,5933900,6212,7535700
1213,6212,5933900,6212,7536700
1213,6212,5933900,6212,7537700
1213,6212,5933900,6212,7538700
1213,6212,5933900,6212,7539510
1213,6212,5933900,6212,7540510
1213,6212,5933900,6212,7540510
1213,6212,5933900,6212,7541320
1213,6212,5933900,6212,7542320
1213,6212,5933900,6212,7543130
1213,6212,5933900,6212,7543130
1213,6212,5933900,6212,7544130
1213,6212,5933900,6212,7544130
1213,6212,5934060,6212,7544290
1213,6212,5934060,6212,7545290
1213,6212,5934060,6212,7546290
1213,6212,5934060,6212,7547290
1213,6212,5934060,6212,7548100
1213,6212,5934060,6212,7548570
1213,6212,5934060,6212,7549570
1213,6212,5934060,6212,7550570
1213,6212,5934060,6212,7551570
1213,6212,5934060,6212,7551570
1213,6212,5934060,6212,7552380
1213,6212,5934060,6212,7552850
1213,6212,5934060,6212,7553660
1213,6212,5934060,6212,7554660
1213,6212,5934060,6212,7555660
1213,6212,5934060,6212,7556660
1213,6212,5934060,6212,7557130
1213,6212,5934060,6212,7558130
1213,6212,5934060,6212,7559130
1213,6212,5934060,6212,7559450
1213,6212,5934060,6212,7559910
1213,6212,5934060,6212,7560720
1213,6212,5934060,6212,7561190
1213,6212,5934060,6212,7562190
1213,6212,5934060,6212,7562660
1213,6212,5934060,6212,7563130
1213,6212,5934060,6212,7563130
1213,6212,5934060,6212,7564130
1213,6212,5934060,6212,7565130
1213,6212,5934060,6212,7565360
1213,6212,5934060,6212,7566170
1213,6212,5934060,6212,7568170
1213,6212,5934060,6212,7568980
1213,6212,5934060,6212,7568980
1213,6212,5934060,6212,7569980
1213,6212,5934060,6212,7570980
1213,6212,5934060,6212,7571300
1213,6212,5934060,6212,7572300
1213,6212,5934060,6212,7572770
1213,6212,5934060,6212,7573580
1213,6212,5934060,6212,7574580
1213,6212,5934060,6212,7574800
1213,6212,5934060,6212,7575610
1213,6212,5934060,6212,7576610
1213,6212,5934060,6212,7577610
1213,6212,5934060,6212,7578610
1213,6212,5934060,6212,7578610
1213,6212,5934060,6212,7578930
1213,6212,5934060,6212,7579930
1213,6212,5934060,6212,7580400
1213,6212,5934060,6212,7581400
1213,6212,5934060,6212,7582400
1213,6212,5934060,6212,7583400
1213,6212,5934060,6212,7584400
1213,6212,5934060,6212,7585400
1213,6212,5934060,6212,7586400
1213,6212,5934060,6212,7587210
1213,6212,5934060,6212,7587530
1213,6212,5934060,6212,7588000
1213,6212,5934060,6212,7589000
1213,6212,5934060,6212,7590000
1213,6212,5934060,6212,7590000
1213,6212,5934060,6212,7591000
1213,6212,5934060,6212,7591810
1213,6212,5934060,6212,7592030
1213,6212,5934060,6212,7593030
1213,6212,5934060,6212,7594030
1213,6212,5934060,6212,7594840
1213,6212,5934060,6212,7595840
1213,6212,5934060,6212,7596300
1213,6212,5934060,6212,7597110
1213,6212,5934060,6212,7598110
1213,6212,5934060,6212,7598580
1213,6212,5934060,6212,7598580
1213,6212,5934060,6212,7599580
1213,6212,5934060,6212,7600580
1213,6212,5934060,6212,7600580
1213,6212,5934060,6212,7600950
1213,6212,5934060,6212,7601950
1213,6212,5934060,6212,7602950
1213,6212,5934060,6212,7603420
1213,6212,5934060,6212,7604420
1213,6212,5934060,6212,7605420
1213,6212,5934060,6212,7606420
1213,6212,5934060,6212,7607420
1213,6212,5934060,6212,7607890
1213,6212,5934060,6212,7608700
1213,6212,5934060,6212,7609700
1213,6212,5934060,6212,7610350
1213,6212,5934060,6212,7611000
1213,6212,5934060,6212,7611810
1213,6212,5934060,6212,7612180
1213,6212,5934060,6212,7612180
1213,6212,5934060,6212,7612990
1213,6212,5934060,6212,7613640
1213,6212,5934220,6212,7613800
1213,6212,5934220,6212,7614800
1213,6212,5934220,6212,7615800
1213,6212,5934220,6212,7616260
1213,6212,5934220,6212,7616730
1213,6212,5934220,6212,7617730
1213,6212,5934220,6212,7617730
1213,6212,5934220,6212,7617960
1213,6212,5934220,6212,7618430
1213,6212,5934220,6212,7618900
1213,6212,5934220,6212,7618900
1213,6212,5934220,6212,7619900
1213,6212,5934220,6212,7620900
1213,6212,5934220,6212,7621710
1213,6212,5934220,6212,7621710
1213,6212,5934220,6212,7622030
1213,6212,5934220,6212,7623030
1213,6212,5934220,6212,7624030
1213,6212,5934380,6212,7624190
1213,6212,5934380,6212,7625190
1213,6212,5934380,6212,7625190
1213,6212,5934380,6212,7626000
1213,6212,5934380,6212,7627000
1213,6212,5934380,6212,7628000
1213,6212,5934380,6212,7628810
1213,6212,5934380,6212,7629280
1213,6212,5934380,6212,7630280
1213,6212,5934380,6212,7630280
1213,6212,5934380,6212,7631280
1213,6212,5934380,6212,7631750
1213,6212,5934380,6212,7632750
1213,6212,5934380,6212,7633750
1213,6212,5934380,6212,7634230
1213,6212,5934380,6212,7634550
1213,6212,5934380,6212,7635360
1213,6212,5934380,6212,7635830
1213,6212,5934380,6212,7636420
1213,6212,5934380,6212,7637420
1213,6212,5934380,6212,7638230
1213,6212,5934380,6212,7639230
1213,6212,5934380,6212,7639710
1213,6212,5934380,6212,7640520
1213,6212,5934380,6212,7641520
1213,6212,5934380,6212,7642520
1213,6212,5934380,6212,7642990
1213,6212,5934380,6212,7642990
1213,6212,5934380,6212,7643990
1213,6212,5934380,6212,7644990
1213,6212,5934380,6212,7646990
1213,6212,5934380,6212,7647800
1213,6212,5934380,6212,7648120
1213,6212,5934380,6212,7648440
1213,6212,5934380,6212,7649090
1213,6212,5934380,6212,7649560
1213,6212,5934380,6212,7650560
1213,6212,5934380,6212,7651560
1213,6212,5934380,6212,7652560
1213,6212,5934380,6212,7653560
1213,6212,5934380,6212,7654560
1213,6212,5934380,6212,7655560
1213,6212,5934380,6212,7656370
1213,6212,5934380,6212,7657370
1213,6212,5934380,6212,7658370
1213,6212,5934380,6212,7659370
1213,6212,5934700,6212,7659690
1213,6212,5934700,6212,7660160
1213,6212,5934700,6212,7660620
1213,6212,5934700,6212,7661430
1213,6212,5934700,6212,7662080
1213,6212,5934700,6212,7663080
1213,6212,5934700,6212,7663400
1213,6212,5934700,6212,7664050
1213,6212,5934700,6212,7664050
1213,6212,5934700,6212,7664050
1213,6212,5934700,6212,7665050
1213,6212,5934700,6212,7666050
1213,6212,5934700,6212,7667050
1213,6212,5934700,6212,7667520
1213,6212,5934700,6212,7667520
1213,6212,5934700,6212,7668110
1213,6212,5934700,6212,7668920
1213,6212,5934700,6212,7669920
1213,6212,5934700,6212,7670920
1213,6212,5934700,6212,7671400
1213,6212,5934700,6212,7672400
1213,6212,5934700,6212,7672620
1213,6212,5934700,6212,7673620
1213,6212,5934700,6212,7674270
1213,6212,5934700,6212,7674920
1213,6212,5934700,6212,7675920
1213,6212,5934700,6212,7676920
1213,6212,5934700,6212,7677730
1213,6212,5934700,6212,7678730
1213,6212,5934700,6212,7679730
1213,6212,5934700,6212,7680540
1213,6212,5934700,6212,7681350
1213,6212,5934700,6212,7682160
1213,6212,5934700,6212,7682810
1213,6212,5934700,6212,7683180
1213,6212,5934700,6212,7684180
1213,6212,5934700,6212,7684830
1213,6212,5934700,6212,7685420
1213,6212,5934700,6212,7685420
1213,6212,5934700,6212,7686420
1213,6212,5934700,6212,7687420
1213,6212,5934700,6212,7687740
1213,6212,5934700,6212,7688060
1213,6212,5934700,6212,7689060
1213,6212,5934700,6212,7689530
1213,6212,5934700,6212,7690530
1213,6212,5934700,6212,7691340
1213,6212,5934700,6212,7691340
1213,6212,5934700,6212,7692150
1213,6212,5934700,6212,7693150
