ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5669170,6212,6242610
1213,6212,5669170,6212,6243260
1213,6212,5669170,6212,6243730
1213,6212,5669170,6212,6244730
1213,6212,5669170,6212,6245730
1213,6212,5669170,6212,6246540
1213,6212,5669170,6212,6247350
1213,6212,5669170,6212,6247820
1213,6212,5669170,6212,6247820
1213,6212,5669170,6212,6248290
1213,6212,5669170,6212,6249100
1213,6212,5669330,6212,6249260
1213,6212,5669330,6212,6249910
1213,6212,5669330,6212,6249910
1213,6212,5669330,6212,6250910
1213,6212,5669330,6212,6251720
1213,6212,5669330,6212,6252720
1213,6212,5669330,6212,6252720
1213,6212,5669330,6212,6253040
1213,6212,5669330,6212,6253040
1213,6212,5669330,6212,6253040
1213,6212,5669330,6212,6253850
1213,6212,5669330,6212,6254320
1213,6212,5669330,6212,6254870
1213,6212,5669330,6212,6255870
1213,6212,5669330,6212,6256870
1213,6212,5669330,6212,6257870
1213,6212,5669330,6212,6258870
1213,6212,5669330,6212,6259190
1213,6212,5669330,6212,6260190
1213,6212,5669330,6212,6260660
1213,6212,5669330,6212,6261470
1213,6212,5669330,6212,6261940
1213,6212,5669330,6212,6261940
1213,6212,5669330,6212,6262940
1213,6212,5669330,6212,6263940
1213,6212,5669330,6212,6264750
1213,6212,5669330,6212,6265220
1213,6212,5669330,6212,6266030
1213,6212,5669330,6212,6266680
1213,6212,5669330,6212,6266680
1213,6212,5669330,6212,6267680
1213,6212,5669330,6212,6268680
1213,6212,5669330,6212,6268910
1213,6212,5669330,6212,6269910
1213,6212,5669330,6212,6270720
1213,6212,5669330,6212,6270720
1213,6212,5669330,6212,6271530
1213,6212,5669330,6212,6272530
1213,6212,5669330,6212,6273000
1213,6212,5669330,6212,6273000
1213,6212,5669330,6212,6273470
1213,6212,5669330,6212,6273930
1213,6212,5669330,6212,6274400
1213,6212,5669330,6212,6274400
1213,6212,5669330,6212,6274400
1213,6212,5669330,6212,6275210
1213,6212,5669330,6212,6276210
1213,6212,5669330,6212,6276670
1213,6212,5669330,6212,6277480
1213,6212,5669330,6212,6278290
1213,6212,5669330,6212,6279100
1213,6212,5669330,6212,6279910
1213,6212,5669330,6212,6280230
1213,6212,5669330,6212,6281040
1213,6212,5669330,6212,6282040
1213,6212,5669330,6212,6282510
1213,6212,5669330,6212,6283160
1213,6212,5669330,6212,6284160
1213,6212,5669330,6212,6284390
1213,6212,5669330,6212,6285200
1213,6212,5669330,6212,6285200
1213,6212,5669330,6212,6286010
1213,6212,5669330,6212,6287010
1213,6212,5669330,6212,6287240
1213,6212,5669330,6212,6288050
1213,6212,5669330,6212,6288520
1213,6212,5669330,6212,6288840
1213,6212,5669330,6212,6289300
1213,6212,5669330,6212,6289950
1213,6212,5669330,6212,6290950
1213,6212,5669330,6212,6291500
1213,6212,5669330,6212,6291960
1213,6212,5669330,6212,6292960
1213,6212,5669330,6212,6293180
1213,6212,5669330,6212,6293990
1213,6212,5669490,6212,6294150
1213,6212,5669490,6212,6294620
1213,6212,5669490,6212,6295620
1213,6212,5669490,6212,6296430
1213,6212,5669490,6212,6297240
1213,6212,5669490,6212,6297710
1213,6212,5669490,6212,6298520
1213,6212,5669490,6212,6298990
1213,6212,5669490,6212,6299990
1213,6212,5669490,6212,6300460
1213,6212,5669490,6212,6301270
1213,6212,5669650,6212,6301430
1213,6212,5669650,6212,6302240
1213,6212,5669650,6212,6303050
1213,6212,5669650,6212,6303280
1213,6212,5669650,6212,6304280
1213,6212,5669650,6212,6305280
1213,6212,5669650,6212,6305500
1213,6212,5669650,6212,6305500
1213,6212,5669650,6212,6305970
1213,6212,5669650,6212,6306440
1213,6212,5669650,6212,6307440
1213,6212,5669650,6212,6308250
1213,6212,5669650,6212,6308720
1213,6212,5669650,6212,6309530
1213,6212,5669650,6212,6310340
1213,6212,5669650,6212,6311340
1213,6212,5669650,6212,6311810
1213,6212,5669650,6212,6312280
1213,6212,5669650,6212,6313280
1213,6212,5669650,6212,6314280
1213,6212,5669650,6212,6315280
1213,6212,5669810,6212,6315440
1213,6212,5669810,6212,6316250
1213,6212,5669810,6212,6317060
1213,6212,5669810,6212,6325060
1213,6212,5669810,6212,6326060
1213,6212,5669810,6212,6326610
1213,6212,5669810,6212,6327070
1213,6212,5669810,6212,6327530
1213,6212,5669810,6212,6328340
1213,6212,5669810,6212,6329340
1213,6212,5669810,6212,6329340
1213,6212,5669810,6212,6329810
1213,6212,5669810,6212,6330280
1213,6212,5669810,6212,6330600
1213,6212,5669860,6212,6330650
1213,6212,5669860,6212,6331120
1213,6212,5670020,6212,6331280
1213,6212,5670020,6212,6332090
1213,6212,5670020,6212,6333090
1213,6212,5670020,6212,6334090
1213,6212,5670020,6212,6334560
1213,6212,5670020,6212,6335370
1213,6212,5670020,6212,6336180
1213,6212,5670020,6212,6336990
1213,6212,5670020,6212,6337450
1213,6212,5670020,6212,6337920
1213,6212,5670020,6212,6338920
1213,6212,5670020,6212,6339920
1213,6212,5670180,6212,6340080
1213,6212,5670180,6212,6340300
1213,6212,5670180,6212,6341300
1213,6212,5670180,6212,6341770
1213,6212,5670180,6212,6342580
1213,6212,5670180,6212,6342580
1213,6212,5670180,6212,6343580
1213,6212,5670180,6212,6344580
1213,6212,5670180,6212,6345390
1213,6212,5670180,6212,6346390
1213,6212,5670180,6212,6346390
1213,6212,5670180,6212,6346860
1213,6212,5670180,6212,6347180
1213,6212,5670180,6212,6347830
1213,6212,5670180,6212,6348060
1213,6212,5670180,6212,6348520
1213,6212,5670180,6212,6349070
1213,6212,5670180,6212,6349390
1213,6212,5670180,6212,6350200
1213,6212,5670180,6212,6350200
1213,6212,5670180,6212,6351010
1213,6212,5670180,6212,6351660
1213,6212,5670180,6212,6352470
1213,6212,5670180,6212,6352700
1213,6212,5670180,6212,6352700
1213,6212,5670180,6212,6353700
1213,6212,5670180,6212,6354510
1213,6212,5670180,6212,6354980
1213,6212,5670180,6212,6355790
1213,6212,5670180,6212,6355790
1213,6212,5670180,6212,6356600
1213,6212,5670180,6212,6356970
1213,6212,5670180,6212,6357970
1213,6212,5670180,6212,6358430
1213,6212,5670180,6212,6358650
1213,6212,5670180,6212,6359650
1213,6212,5670180,6212,6360650
1213,6212,5670180,6212,6361120
1213,6212,5670180,6212,6362120
1213,6212,5670180,6212,6362930
1213,6212,5670180,6212,6363740
1213,6212,5670180,6212,6364740
1213,6212,5670180,6212,6365550
1213,6212,5670180,6212,6366200
1213,6212,5670180,6212,6367010
1213,6212,5670180,6212,6367010
1213,6212,5670180,6212,6367010
1213,6212,5670180,6212,6367660
1213,6212,5670180,6212,6367980
1213,6212,5670180,6212,6367980
1213,6212,5670180,6212,6368300
1213,6212,5670180,6212,6369300
1213,6212,5670180,6212,6369950
1213,6212,5670180,6212,6370950
1213,6212,5670180,6212,6371950
1213,6212,5670180,6212,6372760
1213,6212,5670180,6212,6373310
1213,6212,5670180,6212,6374120
1213,6212,5670180,6212,6374440
1213,6212,5670180,6212,6374910
1213,6212,5670180,6212,6375720
1213,6212,5670180,6212,6376720
1213,6212,5670180,6212,6376720
1213,6212,5670180,6212,6377530
1213,6212,5670180,6212,6378340
1213,6212,5670180,6212,6379150
1213,6212,5670180,6212,6379960
1213,6212,5670180,6212,6380770
1213,6212,5670180,6212,6381240
1213,6212,5670180,6212,6381710
1213,6212,5670180,6212,6382180
1213,6212,5670180,6212,6383180
1213,6212,5670180,6212,6383180
1213,6212,5670180,6212,6384180
1213,6212,5670180,6212,6384990
1213,6212,5670180,6212,6384990
1213,6212,5670180,6212,6385800
1213,6212,5670340,6212,6385960
1213,6212,5670340,6212,6386770
1213,6212,5670340,6212,6387240
1213,6212,5670340,6212,6388240
1213,6212,5670340,6212,6389240
1213,6212,5670340,6212,6390050
1213,6212,5670340,6212,6391050
1213,6212,5670340,6212,6391050
1213,6212,5670340,6212,6391860
1213,6212,5670340,6212,6392670
1213,6212,5670340,6212,6393130
1213,6212,5670340,6212,6393450
1213,6212,5670340,6212,6394260
1213,6212,5670340,6212,6395260
1213,6212,5670340,6212,6395730
1213,6212,5670340,6212,6396320
1213,6212,5670340,6212,6397320
1213,6212,5670340,6212,6397780
1213,6212,5670340,6212,6397780
1213,6212,5670340,6212,6398780
1213,6212,5670340,6212,6399780
1213,6212,5670340,6212,6400780
1213,6212,5670340,6212,6401590
1213,6212,5670340,6212,6401910
1213,6212,5670340,6212,6402140
1213,6212,5670340,6212,6402730
1213,6212,5670340,6212,6403730
1213,6212,5670340,6212,6404540
1213,6212,5670340,6212,6405350
1213,6212,5670340,6212,6405350
1213,6212,5670340,6212,6405820
1213,6212,5670340,6212,6406820
1213,6212,5670340,6212,6406820
1213,6212,5670340,6212,6407140
1213,6212,5670340,6212,6407460
1213,6212,5670340,6212,6408460
1213,6212,5670340,6212,6409270
1213,6212,5670340,6212,6410080
1213,6212,5670340,6212,6411080
1213,6212,5670340,6212,6411550
1213,6212,5670340,6212,6411870
1213,6212,5670340,6212,6412520
1213,6212,5670340,6212,6412990
1213,6212,5670340,6212,6413990
1213,6212,5670340,6212,6414990
1213,6212,5670660,6212,6415310
1213,6212,5670660,6212,6416310
1213,6212,5670660,6212,6416780
1213,6212,5670660,6212,6417250
1213,6212,5670660,6212,6418060
1213,6212,5670660,6212,6418710
1213,6212,5670660,6212,6419180
1213,6212,5670660,6212,6419650
1213,6212,5670660,6212,6419650
1213,6212,5670660,6212,6420650
1213,6212,5670660,6212,6420650
1213,6212,5670660,6212,6420970
1213,6212,5670660,6212,6421340
1213,6212,5670660,6212,6422340
1213,6212,5670660,6212,6423340
1213,6212,5670660,6212,6424340
1213,6212,5670660,6212,6424560
1213,6212,5670660,6212,6424790
1213,6212,5670660,6212,6425260
1213,6212,5670660,6212,6425480
1213,6212,5670980,6212,6425800
1213,6212,5670980,6212,6426800
1213,6212,5670980,6212,6427800
1213,6212,5670980,6212,6428030
1213,6212,5670980,6212,6428030
1213,6212,5671030,6212,6428080
1213,6212,5671030,6212,6428550
1213,6212,5671030,6212,6429140
1213,6212,5671030,6212,6429950
1213,6212,5671030,6212,6430600
1213,6212,5671030,6212,6431410
1213,6212,5671030,6212,6432000
1213,6212,5671030,6212,6433000
1213,6212,5671030,6212,6433470
1213,6212,5671030,6212,6434280
1213,6212,5671030,6212,6434750
1213,6212,5671030,6212,6435120
1213,6212,5671030,6212,6435930
1213,6212,5671030,6212,6436930
1213,6212,5671030,6212,6437250
1213,6212,5671030,6212,6437250
1213,6212,5671030,6212,6437720
1213,6212,5671030,6212,6438720
1213,6212,5671030,6212,6439720
1213,6212,5671030,6212,6439950
1213,6212,5671030,6212,6440420
1213,6212,5671030,6212,6440740
1213,6212,5671030,6212,6441330
1213,6212,5671030,6212,6441330
1213,6212,5671030,6212,6442140
1213,6212,5671030,6212,6442610
1213,6212,5671030,6212,6443610
1213,6212,5671030,6212,6444610
1213,6212,5671030,6212,6445080
1213,6212,5671030,6212,6446080
1213,6212,5671030,6212,6446540
1213,6212,5671030,6212,6447540
1213,6212,5671030,6212,6448540
1213,6212,5671030,6212,6449540
1213,6212,5671030,6212,6449860
1213,6212,5671030,6212,6450860
1213,6212,5671030,6212,6451180
1213,6212,5671030,6212,6452180
1213,6212,5671030,6212,6452830
1213,6212,5671030,6212,6453300
1213,6212,5671030,6212,6453300
1213,6212,5671030,6212,6453770
1213,6212,5671030,6212,6454240
1213,6212,5671030,6212,6455240
1213,6212,5671030,6212,6455240
1213,6212,5671030,6212,6456050
1213,6212,5671030,6212,6456050
1213,6212,5671030,6212,6456520
1213,6212,5671030,6212,6457520
1213,6212,5671030,6212,6458070
1213,6212,5671030,6212,6459070
1213,6212,5671030,6212,6460070
1213,6212,5671030,6212,6461070
1213,6212,5671030,6212,6461720
1213,6212,5671030,6212,6462040
1213,6212,5671030,6212,6462040
1213,6212,5671030,6212,6462850
1213,6212,5671030,6212,6463500
1213,6212,5671030,6212,6463500
1213,6212,5671030,6212,6464150
1213,6212,5671030,6212,6464620
1213,6212,5671030,6212,6465430
1213,6212,5671030,6212,6465900
1213,6212,5671030,6212,6466360
1213,6212,5671030,6212,6466680
1213,6212,5671030,6212,6467490
1213,6212,5671030,6212,6468300
1213,6212,5671030,6212,6469110
1213,6212,5671030,6212,6470110
1213,6212,5671030,6212,6470920
1213,6212,5671030,6212,6471240
1213,6212,5671030,6212,6471710
1213,6212,5671030,6212,6472520
1213,6212,5671030,6212,6472520
1213,6212,5671030,6212,6472990
1213,6212,5671030,6212,6473450
1213,6212,5671030,6212,6473920
1213,6212,5671030,6212,6473920
1213,6212,5671030,6212,6474240
1213,6212,5671030,6212,6475240
1213,6212,5671030,6212,6476240
1213,6212,5671030,6212,6477050
1213,6212,5671030,6212,6477370
1213,6212,5671030,6212,6478020
1213,6212,5671030,6212,6478340
1213,6212,5671030,6212,6479340
1213,6212,5671030,6212,6479340
1213,6212,5671030,6212,6480340
1213,6212,5671030,6212,6481340
1213,6212,5671030,6212,6482340
1213,6212,5671030,6212,6482340
1213,6212,5671030,6212,6483150
1213,6212,5671030,6212,6483620
1213,6212,5671030,6212,6484270
1213,6212,5671030,6212,6485270
1213,6212,5671030,6212,6485270
1213,6212,5671030,6212,6486270
1213,6212,5671030,6212,6486270
1213,6212,5671030,6212,6486740
1213,6212,5671030,6212,6487740
1213,6212,5671030,6212,6488550
1213,6212,5671030,6212,6489550
1213,6212,5671030,6212,6490550
1213,6212,5671030,6212,6490550
1213,6212,5671030,6212,6491550
1213,6212,5671030,6212,6492550
1213,6212,5671030,6212,6493360
1213,6212,5671080,6212,6493410
1213,6212,5671080,6212,6493880
1213,6212,5671080,6212,6494690
1213,6212,5671080,6212,6495690
1213,6212,5671080,6212,6495920
1213,6212,5671080,6212,6496240
1213,6212,5671080,6212,6496470
1213,6212,5671080,6212,6496690
1213,6212,5671080,6212,6497500
1213,6212,5671080,6212,6497970
1213,6212,5671080,6212,6498440
1213,6212,5671080,6212,6498440
1213,6212,5671080,6212,6498440
1213,6212,5671080,6212,6498910
1213,6212,5671400,6212,6499230
1213,6212,5671400,6212,6500230
1213,6212,5671400,6212,6500230
1213,6212,5671400,6212,6501040
1213,6212,5671400,6212,6501850
1213,6212,5671400,6212,6502440
1213,6212,5671400,6212,6503440
1213,6212,5671400,6212,6503910
1213,6212,5671400,6212,6503910
1213,6212,5671400,6212,6503910
1213,6212,5671400,6212,6504910
1213,6212,5671400,6212,6505720
1213,6212,5671400,6212,6505720
1213,6212,5671400,6212,6505950
1213,6212,5671720,6212,6506270
1213,6212,5671720,6212,6506920
1213,6212,5671720,6212,6507730
1213,6212,5671720,6212,6507730
1213,6212,5671720,6212,6508540
1213,6212,5671720,6212,6509130
1213,6212,5671720,6212,6510130
1213,6212,5671720,6212,6510680
1213,6212,5671720,6212,6511490
1213,6212,5671720,6212,6512300
1213,6212,5671720,6212,6512300
1213,6212,5671720,6212,6512850
1213,6212,5671720,6212,6513080
1213,6212,5671720,6212,6513540
1213,6212,5671720,6212,6513770
1213,6212,5671720,6212,6514090
1213,6212,5671720,6212,6515090
1213,6212,5671720,6212,6515560
1213,6212,5671720,6212,6515560
1213,6212,5671720,6212,6516370
1213,6212,5671720,6212,6516370
1213,6212,5671720,6212,6517020
1213,6212,5671720,6212,6517490
1213,6212,5671720,6212,6517950
1213,6212,5672040,6212,6518270
1213,6212,5672040,6212,6518590
1213,6212,5672040,6212,6519400
1213,6212,5672040,6212,6520210
1213,6212,5672040,6212,6521210
1213,6212,5672040,6212,6521680
1213,6212,5672040,6212,6522150
1213,6212,5672040,6212,6522610
1213,6212,5672040,6212,6523420
1213,6212,5672040,6212,6524420
1213,6212,5672040,6212,6524420
1213,6212,5672040,6212,6524880
1213,6212,5672040,6212,6525880
1213,6212,5672040,6212,6526880
1213,6212,5672040,6212,6527340
1213,6212,5672040,6212,6527810
1213,6212,5672040,6212,6528620
1213,6212,5672040,6212,6529210
1213,6212,5672040,6212,6529860
1213,6212,5672040,6212,6530670
1213,6212,5672040,6212,6531320
1213,6212,5672040,6212,6532130
1213,6212,5672200,6212,6532290
1213,6212,5672200,6212,6533290
1213,6212,5672200,6212,6534290
1213,6212,5672200,6212,6534290
1213,6212,5672200,6212,6534940
1213,6212,5672200,6212,6535410
1213,6212,5672200,6212,6536220
1213,6212,5672200,6212,6537220
1213,6212,5672200,6212,6537680
1213,6212,5672200,6212,6538150
1213,6212,5672200,6212,6539150
1213,6212,5672200,6212,6539960
1213,6212,5672200,6212,6540960
1213,6212,5672200,6212,6541770
1213,6212,5672200,6212,6542770
1213,6212,5672200,6212,6543000
1213,6212,5672200,6212,6543470
1213,6212,5672200,6212,6544470
1213,6212,5672200,6212,6544470
1213,6212,5672200,6212,6545470
1213,6212,5672200,6212,6545940
1213,6212,5672200,6212,6546410
1213,6212,5672200,6212,6547410
1213,6212,5672200,6212,6548220
1213,6212,5672200,6212,6548680
1213,6212,5672200,6212,6549680
1213,6212,5672200,6212,6549680
1213,6212,5672200,6212,6550680
1213,6212,5672200,6212,6550680
1213,6212,5672200,6212,6551490
1213,6212,5672200,6212,6552300
1213,6212,5672200,6212,6552620
1213,6212,5672200,6212,6553080
1213,6212,5672200,6212,6553890
1213,6212,5672200,6212,6554890
1213,6212,5672200,6212,6555890
1213,6212,5672200,6212,6555890
1213,6212,5672200,6212,6556890
1213,6212,5672360,6212,6557050
1213,6212,5672360,6212,6557520
1213,6212,5672360,6212,6557990
1213,6212,5672360,6212,6558460
1213,6212,5672360,6212,6559460
1213,6212,5672360,6212,6560460
1213,6212,5672360,6212,6560460
1213,6212,5672360,6212,6561460
1213,6212,5672360,6212,6562460
1213,6212,5672360,6212,6562930
1213,6212,5672360,6212,6563740
1213,6212,5672360,6212,6564390
1213,6212,5672360,6212,6565390
1213,6212,5672360,6212,6566390
1213,6212,5672360,6212,6566860
1213,6212,5672360,6212,6567670
1213,6212,5672360,6212,6568670
1213,6212,5672360,6212,6569480
1213,6212,5672360,6212,6569950
1213,6212,5672360,6212,6570760
1213,6212,5672360,6212,6571760
1213,6212,5672360,6212,6572570
1213,6212,5672360,6212,6573030
1213,6212,5672360,6212,6573350
1213,6212,5672360,6212,6574000
1213,6212,5672360,6212,6574470
1213,6212,5672360,6212,6575470
1213,6212,5672360,6212,6575930
1213,6212,5672360,6212,6576400
1213,6212,5672360,6212,6576870
1213,6212,5672360,6212,6577330
1213,6212,5672360,6212,6578140
1213,6212,5672360,6212,6578140
1213,6212,5672360,6212,6578460
1213,6212,5672360,6212,6579270
1213,6212,5672360,6212,6580270
1213,6212,5672360,6212,6580270
1213,6212,5672360,6212,6580740
1213,6212,5672360,6212,6581740
1213,6212,5672360,6212,6582740
1213,6212,5672360,6212,6583550
1213,6212,5672360,6212,6584550
1213,6212,5672360,6212,6585140
1213,6212,5672360,6212,6586140
1213,6212,5672360,6212,6586140
1213,6212,5672360,6212,6586510
1213,6212,5672520,6212,6586670
1213,6212,5672520,6212,6587140
1213,6212,5672520,6212,6587950
1213,6212,5672520,6212,6588270
1213,6212,5672520,6212,6589080
1213,6212,5672520,6212,6589890
1213,6212,5672520,6212,6590210
1213,6212,5672520,6212,6591210
1213,6212,5672520,6212,6591680
1213,6212,5672520,6212,6592680
1213,6212,5672520,6212,6593490
1213,6212,5672520,6212,6593960
1213,6212,5672520,6212,6593960
1213,6212,5672520,6212,6594610
1213,6212,5672520,6212,6595610
1213,6212,5672520,6212,6595610
1213,6212,5672520,6212,6596260
1213,6212,5672520,6212,6597070
1213,6212,5672520,6212,6597390
1213,6212,5672520,6212,6597710
1213,6212,5672520,6212,6598180
1213,6212,5672520,6212,6599180
1213,6212,5672520,6212,6599180
1213,6212,5672520,6212,6599990
1213,6212,5672520,6212,6599990
1213,6212,5672520,6212,6600990
1213,6212,5672520,6212,6601990
1213,6212,5672520,6212,6602800
1213,6212,5672520,6212,6603280
1213,6212,5672520,6212,6604280
1213,6212,5672520,6212,6605280
1213,6212,5672520,6212,6605500
1213,6212,5672520,6212,6606310
1213,6212,5672520,6212,6606630
1213,6212,5672520,6212,6607440
1213,6212,5672520,6212,6608250
1213,6212,5672520,6212,6609250
1213,6212,5672520,6212,6609800
1213,6212,5672520,6212,6610800
1213,6212,5672520,6212,6611610
1213,6212,5672520,6212,6612420
1213,6212,5672520,6212,6612650
1213,6212,5672520,6212,6613460
1213,6212,5672520,6212,6614270
1213,6212,5672520,6212,6614500
1213,6212,5672520,6212,6615500
1213,6212,5672520,6212,6615970
1213,6212,5672520,6212,6615970
1213,6212,5672520,6212,6616620
1213,6212,5672520,6212,6617430
1213,6212,5672520,6212,6618240
1213,6212,5672680,6212,6618400
1213,6212,5672680,6212,6619400
1213,6212,5672680,6212,6620210
1213,6212,5672680,6212,6621020
1213,6212,5672680,6212,6621830
1213,6212,5672680,6212,6622150
1213,6212,5672680,6212,6622960
1213,6212,5672680,6212,6623960
1213,6212,5672680,6212,6624430
1213,6212,5672680,6212,6625080
1213,6212,5672680,6212,6625080
1213,6212,5672680,6212,6625890
1213,6212,5672680,6212,6626890
1213,6212,5672680,6212,6627700
1213,6212,5672680,6212,6628170
1213,6212,5672680,6212,6628170
1213,6212,5672680,6212,6628980
1213,6212,5672680,6212,6629300
1213,6212,5672680,6212,6629950
1213,6212,5672680,6212,6630420
1213,6212,5672680,6212,6630740
1213,6212,5672680,6212,6631740
1213,6212,5672680,6212,6631740
1213,6212,5672680,6212,6632200
1213,6212,5672680,6212,6632520
1213,6212,5672680,6212,6633520
1213,6212,5672680,6212,6634170
1213,6212,5672680,6212,6634170
1213,6212,5672680,6212,6635170
1213,6212,5672680,6212,6635820
1213,6212,5672680,6212,6636290
1213,6212,5672680,6212,6636510
1213,6212,5672680,6212,6637510
1213,6212,5672680,6212,6637980
1213,6212,5672680,6212,6637980
1213,6212,5672680,6212,6638980
1213,6212,5672680,6212,6639790
1213,6212,5672680,6212,6640440
1213,6212,5672680,6212,6640440
1213,6212,5672680,6212,6641250
1213,6212,5672680,6212,6642250
1213,6212,5672680,6212,6643250
1213,6212,5672680,6212,6644250
1213,6212,5672680,6212,6644720
1213,6212,5672680,6212,6645530
1213,6212,5672680,6212,6645850
1213,6212,5672840,6212,6646010
